gene_key,symbol,entrez_id,ensembl_gene_id,alias_symbol,prev_symbol,status,replacement_gene_keys
9606|hgnc|HGNC:40772,ACSL6-AS1,101927693,ENSG00000223548,,,approved,
9606|hgnc|HGNC:18049,ACSM1,116285,ENSG00000166743,MACS1,BUCS1,approved,
9606|hgnc|HGNC:32017,ACSM2A,123876,ENSG00000183747,A-923A4.1;MGC150530,ACSM2,approved,
9606|hgnc|HGNC:30931,ACSM2B,348158,ENSG00000066813,HXMA;HYST1046,ACSM2,approved,
9606|hgnc|HGNC:10522,ACSM3,6296,ENSG00000005187,SA,SAH,approved,
9606|hgnc|HGNC:32016,ACSM4,341392,ENSG00000215009,,,approved,
9606|hgnc|HGNC:26060,ACSM5,54988,ENSG00000183549,FLJ20581,,approved,
9606|hgnc|HGNC:51295,ACSM5P1,100421779,ENSG00000260762,,,approved,
9606|hgnc|HGNC:31665,ACSM6,142827,ENSG00000173124,bA310E22.3,C10orf129,approved,
9606|hgnc|HGNC:16091,ACSS1,84532,ENSG00000154930,dJ568C11.3;AceCS2L;MGC33843,ACAS2L,approved,
9606|hgnc|HGNC:15814,ACSS2,55902,ENSG00000131069,ACS;ACSA;AceCS;dJ1161H23.1,ACAS2,approved,
9606|hgnc|HGNC:24723,ACSS3,79611,ENSG00000111058,FLJ21963,,approved,
9606|hgnc|HGNC:58286,ACSS3-AS1,107984535,ENSG00000258026,,,approved,
9606|hgnc|HGNC:129,ACTA1,58,ENSG00000143632,NEM3,ACTA,approved,
9606|hgnc|HGNC:130,ACTA2,59,ENSG00000107796,ACTSA,,approved,
9606|hgnc|HGNC:45169,ACTA2-AS1,100132116,ENSG00000180139,uc001kfo.1;ZXF1;UC001kfo,,approved,
9606|hgnc|HGNC:132,ACTB,60,ENSG00000075624,,,approved,
9606|hgnc|HGNC:17780,ACTBL2,345651,ENSG00000169067,DKFZp686D0972,,approved,
9606|hgnc|HGNC:134,ACTBP1,643309,ENSG00000229145,,,approved,
9606|hgnc|HGNC:135,ACTBP2,62,ENSG00000213763,,,approved,
9606|hgnc|HGNC:136,ACTBP3,63,,,,approved,
9606|hgnc|HGNC:137,ACTBP4,64,ENSG00000286676,,,approved,
9606|hgnc|HGNC:139,ACTBP6,66,ENSG00000203413,,,approved,
9606|hgnc|HGNC:140,ACTBP7,67,ENSG00000185607,,,approved,
9606|hgnc|HGNC:141,ACTBP8,68,ENSG00000220267,ACTBP2,,approved,
9606|hgnc|HGNC:142,ACTBP9,69,ENSG00000266920,,,approved,
9606|hgnc|HGNC:31819,ACTBP10,446207,,,,approved,
9606|hgnc|HGNC:33971,ACTBP11,644220,ENSG00000188460,,,approved,
9606|hgnc|HGNC:150,ACTBP12,100462767,ENSG00000233125,,ACTGP5,approved,
9606|hgnc|HGNC:45086,ACTBP14,389976,ENSG00000229001,,,approved,
9606|hgnc|HGNC:55065,ACTBP15,391334,ENSG00000213857,,,approved,
9606|hgnc|HGNC:56590,ACTBP16,100132223,ENSG00000241473,,,approved,
9606|hgnc|HGNC:143,ACTC1,70,ENSG00000159251,CMD1R,ACTC,approved,
9606|hgnc|HGNC:51491,ACTE1P,399923,ENSG00000172900,,,approved,
9606|hgnc|HGNC:144,ACTG1,71,ENSG00000184009,,ACTG;DFNA20;DFNA26,approved,
9606|hgnc|HGNC:146,ACTG1P1,73,ENSG00000178631,,ACTGP1;ACT1GP1,approved,
9606|hgnc|HGNC:147,ACTG1P2,74,ENSG00000229129,,ACTL2;ACTGP2,approved,
9606|hgnc|HGNC:148,ACTG1P3,75,ENSG00000215388,,ACTGP3,approved,
9606|hgnc|HGNC:149,ACTG1P4,648740,ENSG00000236085,,ACTGP4,approved,
9606|hgnc|HGNC:151,ACTG1P6,78,,,ACTGP6,approved,
9606|hgnc|HGNC:152,ACTG1P7,79,,,ACTGP7,approved,
9606|hgnc|HGNC:153,ACTG1P8,80,,,ACTGP8,approved,
9606|hgnc|HGNC:154,ACTG1P9,82,ENSG00000229349,,ACTGP9,approved,
9606|hgnc|HGNC:155,ACTG1P10,83,ENSG00000231340,,ACTL1;ACTGP10,approved,
9606|hgnc|HGNC:37651,ACTG1P11,414754,ENSG00000229465,,,approved,
9606|hgnc|HGNC:44496,ACTG1P12,100418921,ENSG00000226642,,,approved,
9606|hgnc|HGNC:49058,ACTG1P13,100418920,ENSG00000241305,,,approved,
9606|hgnc|HGNC:49751,ACTG1P14,100418910,ENSG00000230581,,,approved,
9606|hgnc|HGNC:51495,ACTG1P15,100418951,ENSG00000259904,,,approved,
9606|hgnc|HGNC:51496,ACTG1P16,100418960,ENSG00000260298,,,approved,
9606|hgnc|HGNC:51497,ACTG1P17,283693,ENSG00000259315,,,approved,
9606|hgnc|HGNC:51498,ACTG1P18,100418924,ENSG00000218475,,,approved,
9606|hgnc|HGNC:51499,ACTG1P19,644160,ENSG00000237999,,,approved,
9606|hgnc|HGNC:51500,ACTG1P20,644961,ENSG00000241547,,,approved,
9606|hgnc|HGNC:51501,ACTG1P21,100131291,ENSG00000232672,,,approved,
9606|hgnc|HGNC:51502,ACTG1P22,100131953,ENSG00000271615,,,approved,
9606|hgnc|HGNC:51503,ACTG1P23,442097,ENSG00000230362,,,approved,
9606|hgnc|HGNC:49661,ACTG1P24,441783,ENSG00000226359,,POTENP,approved,
9606|hgnc|HGNC:54872,ACTG1P25,148709,ENSG00000234996,AGPG,,approved,
9606|hgnc|HGNC:145,ACTG2,72,ENSG00000163017,ACTSG,ACTL3;ACTA3,approved,
9606|hgnc|HGNC:24124,ACTL6A,86,ENSG00000136518,Actl6;BAF53A;Arp4;Baf53a;INO80K;SMARCN1,,approved,
9606|hgnc|HGNC:160,ACTL6B,51412,ENSG00000077080,BAF53B;SMARCN2,ACTL6,approved,
9606|hgnc|HGNC:161,ACTL7A,10881,ENSG00000187003,,,approved,
9606|hgnc|HGNC:162,ACTL7B,10880,ENSG00000148156,Tact1,,approved,
9606|hgnc|HGNC:24018,ACTL8,81569,ENSG00000117148,CT57,,approved,
9606|hgnc|HGNC:28494,ACTL9,284382,ENSG00000181786,MGC33407,,approved,
9606|hgnc|HGNC:16127,ACTL10,170487,ENSG00000288649,,C20orf134,approved,
9606|hgnc|HGNC:44626,ACTL11P,389120,ENSG00000234667,,ACTBP13,approved,
9606|hgnc|HGNC:24758,ACTMAP,284325,ENSG00000188493,FLJ41131,C19orf54,approved,
9606|hgnc|HGNC:163,ACTN1,87,ENSG00000072110,,,approved,
9606|hgnc|HGNC:20131,ACTN1-DT,161159,ENSG00000259062,,C14orf84;ACTN1-AS1,approved,
9606|hgnc|HGNC:164,ACTN2,88,ENSG00000077522,,,approved,
9606|hgnc|HGNC:165,ACTN3,89,ENSG00000248746,,,approved,
9606|hgnc|HGNC:58248,ACTN3-AS1,,ENSG00000250105,,,approved,
9606|hgnc|HGNC:166,ACTN4,81,ENSG00000130402,,FSGS1,approved,
9606|hgnc|HGNC:44028,ACTN4P1,344978,ENSG00000213493,,,approved,
9606|hgnc|HGNC:44032,ACTN4P2,391026,ENSG00000214141,,,approved,
9606|hgnc|HGNC:51621,ACTP1,106480335,ENSG00000229890,,,approved,
9606|hgnc|HGNC:167,ACTR1A,10121,ENSG00000138107,ARP1;Arp1A,,approved,
9606|hgnc|HGNC:54703,ACTR1AP1,100287074,ENSG00000233370,,,approved,
9606|hgnc|HGNC:168,ACTR1B,10120,ENSG00000115073,Arp1B,CTRN2,approved,
9606|hgnc|HGNC:169,ACTR2,10097,ENSG00000138071,ARP2,,approved,
9606|hgnc|HGNC:56978,ACTR2P1,100421614,ENSG00000224334,,,approved,
9606|hgnc|HGNC:57006,ACTR2P2,284441,ENSG00000213985,,,approved,
9606|hgnc|HGNC:170,ACTR3,10096,ENSG00000115091,ARP3,,approved,
9606|hgnc|HGNC:53965,ACTR3-AS1,101060091,ENSG00000228857,AC104653.1,,approved,
9606|hgnc|HGNC:17256,ACTR3B,57180,ENSG00000133627,ARP11;ARP3beta,,approved,
9606|hgnc|HGNC:37724,ACTR3BP1,643050,ENSG00000270242,,,approved,
9606|hgnc|HGNC:38677,ACTR3BP2,440888,ENSG00000226481,FKSG73,,approved,
9606|hgnc|HGNC:38678,ACTR3BP3,647156,ENSG00000260327,,,approved,
9606|hgnc|HGNC:38681,ACTR3BP4,777774,ENSG00000249283,,,approved,
9606|hgnc|HGNC:38682,ACTR3BP5,399746,ENSG00000227264,,,approved,
9606|hgnc|HGNC:38683,ACTR3BP6,644773,ENSG00000280263,,,approved,
9606|hgnc|HGNC:54971,ACTR3BP7,100289004,ENSG00000226444,,,approved,
9606|hgnc|HGNC:37282,ACTR3C,653857,ENSG00000106526,ARP11,,approved,
9606|hgnc|HGNC:31820,ACTR3P1,100288580,,,,approved,
9606|hgnc|HGNC:38676,ACTR3P2,100129013,ENSG00000232267,,,approved,
9606|hgnc|HGNC:38679,ACTR3P3,100128020,ENSG00000242573,,,approved,
9606|hgnc|HGNC:14671,ACTR5,79913,ENSG00000101442,FLJ12785;Arp5;INO80M,,approved,
9606|hgnc|HGNC:24025,ACTR6,64431,ENSG00000075089,ARP6;FLJ13433,,approved,
9606|hgnc|HGNC:44210,ACTR6P1,100421495,ENSG00000248915,,,approved,
9606|hgnc|HGNC:14672,ACTR8,93973,ENSG00000113812,INO80N;ARP8,,approved,
9606|hgnc|HGNC:17372,ACTR10,55860,ENSG00000131966,HARP11;ACTR11;Arp11;Arp10,,approved,
9606|hgnc|HGNC:24027,ACTRT1,139741,ENSG00000123165,AIP1;KIAA0705;ARIP1;Arp-T1,,approved,
9606|hgnc|HGNC:55127,ACTRT1P1,100128268,ENSG00000235239,,,approved,
9606|hgnc|HGNC:24026,ACTRT2,140625,ENSG00000169717,Arp-T2;ARPM2;FLJ25424,,approved,
9606|hgnc|HGNC:24022,ACTRT3,84517,ENSG00000184378,ARPM1,,approved,
9606|hgnc|HGNC:171,ACVR1,90,ENSG00000115170,SKR1;ALK2;ACVR1A,ACVRLK2,approved,
9606|hgnc|HGNC:172,ACVR1B,91,ENSG00000135503,ALK4;SKR2;ActRIB,ACVRLK4,approved,
9606|hgnc|HGNC:18123,ACVR1C,130399,ENSG00000123612,ALK7;ACVRLK7,,approved,
9606|hgnc|HGNC:173,ACVR2A,92,ENSG00000121989,ACTRII,ACVR2,approved,
9606|hgnc|HGNC:174,ACVR2B,93,ENSG00000114739,ActR-IIB,,approved,
9606|hgnc|HGNC:44161,ACVR2B-AS1,100128640,ENSG00000229589,,,approved,
9606|hgnc|HGNC:175,ACVRL1,94,ENSG00000139567,HHT2;ALK1;HHT,ACVRLK1;ORW2,approved,
9606|hgnc|HGNC:177,ACY1,95,ENSG00000243989,,,approved,
9606|hgnc|HGNC:24104,ACY3,91703,ENSG00000132744,HCBP1;MGC9740;ACY-3;ASPA2,,approved,
9606|hgnc|HGNC:179,ACYP1,97,ENSG00000119640,,,approved,
9606|hgnc|HGNC:180,ACYP2,98,ENSG00000170634,,,approved,
9606|hgnc|HGNC:186,ADA,100,ENSG00000196839,ADA1,,approved,
9606|hgnc|HGNC:1839,ADA2,51816,ENSG00000093072,ADGF,IDGFL;CECR1,approved,
9606|hgnc|HGNC:30713,ADAD1,132612,ENSG00000164113,Tenr,,approved,
9606|hgnc|HGNC:44550,ADAD1P1,100422386,ENSG00000270367,,,approved,
9606|hgnc|HGNC:44552,ADAD1P2,100422407,ENSG00000267511,,,approved,
9606|hgnc|HGNC:30714,ADAD2,161931,ENSG00000140955,TENRL;FLJ00337,,approved,
9606|hgnc|HGNC:187,ADAM1A,8759,ENSG00000229186,FTNAP;PH-30a;Ftna;ADAM1P,ADAM1,approved,
9606|hgnc|HGNC:44366,ADAM1B,100420505,ENSG00000226469,,,approved,
9606|hgnc|HGNC:198,ADAM2,2515,ENSG00000104755,PH-30b;PH30;CT15,FTNB,approved,
9606|hgnc|HGNC:209,ADAM3A,1587,ENSG00000197475,ADAM3;tMDCI,CYRN1,approved,
9606|hgnc|HGNC:210,ADAM3B,1596,ENSG00000260089,,CYRN2,approved,
9606|hgnc|HGNC:212,ADAM5,255926,ENSG00000196115,tMDCII,ADAM5P,approved,
9606|hgnc|HGNC:213,ADAM6,8755,ENSG00000271968,tMDCIV,C14orf96,approved,
9606|hgnc|HGNC:214,ADAM7,8756,ENSG00000069206,GP-83;EAPI,,approved,
9606|hgnc|HGNC:56152,ADAM7-AS1,101929294,ENSG00000253535,,,approved,
9606|hgnc|HGNC:56153,ADAM7-AS2,101929315,ENSG00000253643,,,approved,
9606|hgnc|HGNC:215,ADAM8,101,ENSG00000151651,CD156;MS2;CD156A,,approved,
9606|hgnc|HGNC:216,ADAM9,8754,ENSG00000168615,MDC9;KIAA0021;MCMP;Mltng,CORD9,approved,
9606|hgnc|HGNC:188,ADAM10,102,ENSG00000137845,kuz;MADM;HsT18717;CD156C,,approved,
9606|hgnc|HGNC:189,ADAM11,4185,ENSG00000073670,,MDC,approved,
9606|hgnc|HGNC:190,ADAM12,8038,ENSG00000148848,MCMPMltna;MLTN,,approved,
9606|hgnc|HGNC:193,ADAM15,8751,ENSG00000143537,MDC15,,approved,
9606|hgnc|HGNC:195,ADAM17,6868,ENSG00000151694,cSVP;CD156B,TACE,approved,
9606|hgnc|HGNC:196,ADAM18,8749,ENSG00000168619,tMDCIII;ADAM27,,approved,
9606|hgnc|HGNC:197,ADAM19,8728,ENSG00000135074,MLTNB,,approved,
9606|hgnc|HGNC:199,ADAM20,8748,ENSG00000134007,,,approved,
9606|hgnc|HGNC:20102,ADAM20P1,317760,ENSG00000259158,,C14orf55,approved,
9606|hgnc|HGNC:43901,ADAM20P2,100533671,ENSG00000248574,,,approved,
9606|hgnc|HGNC:43902,ADAM20P3,644325,ENSG00000249162,,,approved,
9606|hgnc|HGNC:200,ADAM21,8747,ENSG00000139985,ADAM31,,approved,
9606|hgnc|HGNC:19822,ADAM21P1,145241,ENSG00000235812,,ADAM21P,approved,
9606|hgnc|HGNC:201,ADAM22,53616,ENSG00000008277,MDC2,,approved,
9606|hgnc|HGNC:202,ADAM23,8745,ENSG00000114948,MDC3,,approved,
9606|hgnc|HGNC:203,ADAM24P,646479,ENSG00000214607,,,approved,
9606|hgnc|HGNC:206,ADAM28,10863,ENSG00000042980,eMDCII;MDC-Lm;MDC-Ls;ADAM23,,approved,
9606|hgnc|HGNC:207,ADAM29,11086,ENSG00000168594,svph1;CT73,,approved,
9606|hgnc|HGNC:208,ADAM30,11085,ENSG00000134249,svph4,,approved,
9606|hgnc|HGNC:15479,ADAM32,203102,ENSG00000197140,,,approved,
9606|hgnc|HGNC:15478,ADAM33,80332,ENSG00000149451,DKFZp434K0521;dJ964F7.1,C20orf153,approved,
9606|hgnc|HGNC:16299,ADAMDEC1,27299,ENSG00000134028,M12.219,,approved,
9606|hgnc|HGNC:217,ADAMTS1,9510,ENSG00000154734,C3-C5;METH1;KIAA1346,,approved,
9606|hgnc|HGNC:218,ADAMTS2,9509,ENSG00000087116,ADAMTS-3;hPCPNI;PCINP;ADAM-TS2;NPI,,approved,
9606|hgnc|HGNC:219,ADAMTS3,9508,ENSG00000156140,KIAA0366;ADAMTS-4,,approved,
9606|hgnc|HGNC:220,ADAMTS4,9507,ENSG00000158859,KIAA0688;ADAMTS-2;ADMP-1,,approved,
9606|hgnc|HGNC:221,ADAMTS5,11096,ENSG00000154736,ADMP-2;ADAMTS11,,approved,
9606|hgnc|HGNC:222,ADAMTS6,11174,ENSG00000049192,ADAM-TS6,,approved,
9606|hgnc|HGNC:223,ADAMTS7,11173,ENSG00000136378,ADAM-TS7;DKFZp434H204,,approved,
9606|hgnc|HGNC:49407,ADAMTS7P1,390660,ENSG00000274376,,ADAMTS7P2,approved,
9606|hgnc|HGNC:49409,ADAMTS7P3,400406,ENSG00000261143,,,approved,
9606|hgnc|HGNC:49410,ADAMTS7P4,642935,ENSG00000218052,,,approved,
9606|hgnc|HGNC:56992,ADAMTS7P5,100422416,ENSG00000274717,,,approved,
9606|hgnc|HGNC:224,ADAMTS8,11095,ENSG00000134917,METH2;FLJ41712;ADAM-TS8,,approved,
9606|hgnc|HGNC:13202,ADAMTS9,56999,ENSG00000163638,KIAA1312,,approved,
9606|hgnc|HGNC:40625,ADAMTS9-AS1,101929335,ENSG00000241158,,,approved,
9606|hgnc|HGNC:42435,ADAMTS9-AS2,100507098,ENSG00000241684,,,approved,
9606|hgnc|HGNC:13201,ADAMTS10,81794,ENSG00000142303,ADAM-TS10,,approved,
9606|hgnc|HGNC:14605,ADAMTS12,81792,ENSG00000151388,,,approved,
9606|hgnc|HGNC:1366,ADAMTS13,11093,ENSG00000160323,VWFCP;TTP;vWF-CP;FLJ42993;MGC118899;MGC118900;DKFZp434C2322,C9orf8,approved,
9606|hgnc|HGNC:14899,ADAMTS14,140766,ENSG00000138316,,,approved,
9606|hgnc|HGNC:16305,ADAMTS15,170689,ENSG00000166106,,,approved,
9606|hgnc|HGNC:17108,ADAMTS16,170690,ENSG00000145536,ADAMTS16s,,approved,
9606|hgnc|HGNC:58093,ADAMTS16-AS1,,ENSG00000250866,AC022424.2,,approved,
9606|hgnc|HGNC:55548,ADAMTS16-DT,101929176,ENSG00000250579,,,approved,
9606|hgnc|HGNC:17109,ADAMTS17,170691,ENSG00000140470,FLJ32769;FLJ16363,,approved,
9606|hgnc|HGNC:17110,ADAMTS18,170692,ENSG00000140873,,ADAMTS21,approved,
9606|hgnc|HGNC:17111,ADAMTS19,171019,ENSG00000145808,,,approved,
9606|hgnc|HGNC:40797,ADAMTS19-AS1,103689846,ENSG00000249421,RP11-346A9.1,,approved,
9606|hgnc|HGNC:17178,ADAMTS20,80070,ENSG00000173157,GON-1,,approved,
9606|hgnc|HGNC:14632,ADAMTSL1,92949,ENSG00000178031,ADAMTSR1;FLJ35283,C9orf94,approved,
9606|hgnc|HGNC:14631,ADAMTSL2,9719,ENSG00000197859,KIAA0605,,approved,
9606|hgnc|HGNC:14633,ADAMTSL3,57188,ENSG00000156218,KIAA1233;punctin-2,,approved,
9606|hgnc|HGNC:19706,ADAMTSL4,54507,ENSG00000143382,DKFZP434K1772,TSRC1,approved,
9606|hgnc|HGNC:32041,ADAMTSL4-AS1,574406,ENSG00000203804,FLJ45786,C1orf138,approved,
9606|hgnc|HGNC:40895,ADAMTSL4-AS2,100289061,ENSG00000237781,,,approved,
9606|hgnc|HGNC:27912,ADAMTSL5,339366,ENSG00000185761,,THSD6,approved,
9606|hgnc|HGNC:16486,ADAP1,11033,ENSG00000105963,GCS1L,CENTA1,approved,
9606|hgnc|HGNC:16487,ADAP2,55803,ENSG00000184060,,CENTA2,approved,
9606|hgnc|HGNC:225,ADAR,103,ENSG00000160710,ADAR1;DRADA,IFI4;G1P1,approved,
9606|hgnc|HGNC:226,ADARB1,104,ENSG00000197381,ADAR2;DRADA2;ADAR2g;DRABA2;RED1;hRED1;ADAR2a-L1;ADAR2a-L2;ADAR2a-L3;ADAR2a;ADAR2b;ADAR2c;ADAR2d,,approved,
9606|hgnc|HGNC:227,ADARB2,105,ENSG00000185736,RED2;hRED2;ADAR3,,approved,
9606|hgnc|HGNC:23299,ADARB2-AS1,642394,ENSG00000205696,bA466B20.1,C10orf109;NCRNA00168,approved,
9606|hgnc|HGNC:228,ADAT1,23536,ENSG00000065457,,,approved,
9606|hgnc|HGNC:21172,ADAT2,134637,ENSG00000189007,dJ20N2.1;TAD2,DEADC1,approved,
9606|hgnc|HGNC:25151,ADAT3,113179,ENSG00000213638,TAD3,,approved,
9606|hgnc|HGNC:19038,ADCK1,57143,ENSG00000063761,FLJ39600,,approved,
9606|hgnc|HGNC:19039,ADCK2,90956,ENSG00000133597,MGC20727,,approved,
9606|hgnc|HGNC:21738,ADCK5,203054,ENSG00000173137,FLJ35454,,approved,
9606|hgnc|HGNC:229,ADCP1,106,,,,approved,
9606|hgnc|HGNC:232,ADCY1,107,ENSG00000164742,AC1,DFNB44,approved,
9606|hgnc|HGNC:233,ADCY2,108,ENSG00000078295,HBAC2;KIAA1060;AC2,,approved,
9606|hgnc|HGNC:234,ADCY3,109,ENSG00000138031,AC3,,approved,
9606|hgnc|HGNC:235,ADCY4,196883,ENSG00000129467,AC4,,approved,
9606|hgnc|HGNC:236,ADCY5,111,ENSG00000173175,AC5,,approved,
9606|hgnc|HGNC:237,ADCY6,112,ENSG00000174233,AC6,,approved,
9606|hgnc|HGNC:53332,ADCY6-DT,100506125,ENSG00000257660,,,approved,
9606|hgnc|HGNC:238,ADCY7,113,ENSG00000121281,KIAA0037;AC7,,approved,
9606|hgnc|HGNC:239,ADCY8,114,ENSG00000155897,HBAC1;AC8,ADCY3,approved,
9606|hgnc|HGNC:240,ADCY9,115,ENSG00000162104,AC9,,approved,
9606|hgnc|HGNC:21285,ADCY10,55811,ENSG00000143199,SAC;Sacy;SACI;HCA2;RP1-313L4.2,,approved,
9606|hgnc|HGNC:44143,ADCY10P1,221442,ENSG00000161912,,,approved,
9606|hgnc|HGNC:241,ADCYAP1,116,ENSG00000141433,PACAP,,approved,
9606|hgnc|HGNC:242,ADCYAP1R1,117,ENSG00000078549,PAC1;PACAPR;PAC1R,,approved,
9606|hgnc|HGNC:243,ADD1,118,ENSG00000087274,,,approved,
9606|hgnc|HGNC:244,ADD2,119,ENSG00000075340,ADDB,,approved,
9606|hgnc|HGNC:245,ADD3,120,ENSG00000148700,,ADDL,approved,
9606|hgnc|HGNC:48682,ADD3-AS1,100505933,ENSG00000203876,,,approved,
9606|hgnc|HGNC:21212,ADGB,79747,ENSG00000118492,FLJ23121;dJ408K24.1;CAPN16,C6orf103,approved,
9606|hgnc|HGNC:55654,ADGB-DT,101928661,ENSG00000237468,,,approved,
9606|hgnc|HGNC:13838,ADGRA1,84435,ENSG00000197177,KIAA1828,GPR123,approved,
9606|hgnc|HGNC:49543,ADGRA1-AS1,100128127,ENSG00000256925,,GPR123-AS1,approved,
9606|hgnc|HGNC:17849,ADGRA2,25960,ENSG00000020181,TEM5;DKFZp434C211;DKFZp434J0911;KIAA1531;FLJ14390,GPR124,approved,
9606|hgnc|HGNC:13839,ADGRA3,166647,ENSG00000152990,FLJ38547;PGR21,GPR125,approved,
9606|hgnc|HGNC:55918,ADGRA3P1,100996333,ENSG00000256616,,,approved,
9606|hgnc|HGNC:943,ADGRB1,575,ENSG00000181790,,BAI1,approved,
9606|hgnc|HGNC:944,ADGRB2,576,ENSG00000121753,,BAI2,approved,
9606|hgnc|HGNC:945,ADGRB3,577,ENSG00000135298,KIAA0550,BAI3,approved,
9606|hgnc|HGNC:55774,ADGRB3-DT,101928307,ENSG00000230910,AL391807.1;RP3-525N10.2,,approved,
9606|hgnc|HGNC:19893,ADGRD1,283383,ENSG00000111452,DKFZp434B1272;PGR25,GPR133,approved,
9606|hgnc|HGNC:53314,ADGRD1-AS1,105755954,ENSG00000256151,LACAT8,,approved,
9606|hgnc|HGNC:58275,ADGRD1-AS2,,ENSG00000256810,,,approved,
9606|hgnc|HGNC:18651,ADGRD2,347088,ENSG00000180264,PGR24,GPR144,approved,
9606|hgnc|HGNC:3336,ADGRE1,2015,ENSG00000174837,,TM7LN3;EMR1,approved,
9606|hgnc|HGNC:3337,ADGRE2,30817,ENSG00000127507,CD312,EMR2,approved,
9606|hgnc|HGNC:23647,ADGRE3,84658,ENSG00000131355,,EMR3,approved,
9606|hgnc|HGNC:19240,ADGRE4P,326342,ENSG00000268758,PGR16,GPR127;EMR4;EMR4P,approved,
9606|hgnc|HGNC:1711,ADGRE5,976,ENSG00000123146,TM7LN1,CD97,approved,
9606|hgnc|HGNC:18990,ADGRF1,266977,ENSG00000153292,hGPCR36;PGR19,GPR110,approved,
9606|hgnc|HGNC:18991,ADGRF2P,222611,ENSG00000164393,hGPCR35;PGR20,GPR111;ADGRF2,approved,
9606|hgnc|HGNC:18989,ADGRF3,165082,ENSG00000173567,hGPCR37;PGR23,GPR113,approved,
9606|hgnc|HGNC:19011,ADGRF4,221393,ENSG00000153294,FLJ38076;PGR18,GPR115,approved,
9606|hgnc|HGNC:19030,ADGRF5,221395,ENSG00000069122,DKFZp564O1923;KIAA0758,GPR116,approved,
9606|hgnc|HGNC:40864,ADGRF5-AS1,101926962,ENSG00000225730,,,approved,
9606|hgnc|HGNC:32922,ADGRF5P1,389740,ENSG00000227582,,GPR116P1,approved,
9606|hgnc|HGNC:32921,ADGRF5P2,441416,ENSG00000204818,,GPR116P2,approved,
9606|hgnc|HGNC:4512,ADGRG1,9289,ENSG00000205336,TM7LN4;TM7XN1,GPR56,approved,
9606|hgnc|HGNC:4516,ADGRG2,10149,ENSG00000173698,HE6;TM7LN2;EDDM6,GPR64,approved,
9606|hgnc|HGNC:13728,ADGRG3,222487,ENSG00000182885,Pb99;PGR26,GPR97,approved,
9606|hgnc|HGNC:18992,ADGRG4,139378,ENSG00000156920,RP1-299I16;PGR17,GPR112,approved,
9606|hgnc|HGNC:19010,ADGRG5,221188,ENSG00000159618,PGR27,GPR114,approved,
9606|hgnc|HGNC:13841,ADGRG6,57211,ENSG00000112414,FLJ14937,GPR126,approved,
9606|hgnc|HGNC:19241,ADGRG7,84873,ENSG00000144820,FLJ14454,GPR128,approved,
9606|hgnc|HGNC:20973,ADGRL1,22859,ENSG00000072071,KIAA0821;CIRL1;LEC2,LPHN1,approved,
9606|hgnc|HGNC:55309,ADGRL1-AS1,100507373,ENSG00000267169,,,approved,
9606|hgnc|HGNC:18582,ADGRL2,23266,ENSG00000117114,KIAA0786;LEC1;CIRL2,LPHH1;LPHN2,approved,
9606|hgnc|HGNC:20974,ADGRL3,23284,ENSG00000150471,KIAA0768;LEC3,LPHN3,approved,
9606|hgnc|HGNC:50604,ADGRL3-AS1,101927186,ENSG00000248692,,LPHN3-AS1,approved,
9606|hgnc|HGNC:20822,ADGRL4,64123,ENSG00000162618,ETL,ELTD1,approved,
9606|hgnc|HGNC:17416,ADGRV1,84059,ENSG00000164199,DKFZp761P0710;KIAA0686;FEB4;VLGR1,USH2C;MASS1;GPR98,approved,
9606|hgnc|HGNC:249,ADH1A,124,ENSG00000187758,,ADH1,approved,
9606|hgnc|HGNC:250,ADH1B,125,ENSG00000196616,,ADH2,approved,
9606|hgnc|HGNC:251,ADH1C,126,ENSG00000248144,,ADH3,approved,
9606|hgnc|HGNC:252,ADH4,127,ENSG00000198099,ADH-2,,approved,
9606|hgnc|HGNC:253,ADH5,128,ENSG00000197894,ADH-3;ADHX;GSNOR,FDH,approved,
9606|hgnc|HGNC:22976,ADH5P2,343296,ENSG00000232676,,,approved,
9606|hgnc|HGNC:22991,ADH5P3,100131810,ENSG00000223694,,,approved,
9606|hgnc|HGNC:21377,ADH5P4,642443,ENSG00000233859,bA707M13.2,ADH5B,approved,
9606|hgnc|HGNC:54523,ADH5P5,115945146,ENSG00000234865,,,approved,
9606|hgnc|HGNC:255,ADH6,130,ENSG00000172955,ADH-5,,approved,
9606|hgnc|HGNC:256,ADH7,131,ENSG00000196344,ADH-4,,approved,
9606|hgnc|HGNC:16354,ADHFE1,137872,ENSG00000147576,FLJ32430,,approved,
9606|hgnc|HGNC:30576,ADI1,55256,ENSG00000182551,SIPL;MTCBP-1;ARD;APL1;FLJ10913;HMFT1638;mtnD,,approved,
9606|hgnc|HGNC:52339,ADI1P1,100130936,ENSG00000235102,,,approved,
9606|hgnc|HGNC:52340,ADI1P2,100288971,ENSG00000250684,,,approved,
9606|hgnc|HGNC:52341,ADI1P3,100288129,ENSG00000258369,,,approved,
9606|hgnc|HGNC:28606,ADIG,149685,ENSG00000182035,MGC39724;SMAF1;RP5-1100H13.2,,approved,
9606|hgnc|HGNC:56273,ADIPINT,125906382,ENSG00000292223,,,approved,
9606|hgnc|HGNC:13633,ADIPOQ,9370,ENSG00000181092,ACRP30;apM1;GBP28;adiponectin,ACDC,approved,
